"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 19 18:03:37 GMT 2023","Wed Jul 19 18:03:37 GMT 2023","212","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"skipped","Wed Jul 19 18:03:36 GMT 2023","Wed Jul 19 18:03:36 GMT 2023","186","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"broken","Wed Jul 19 18:03:33 GMT 2023","Wed Jul 19 18:03:34 GMT 2023","208","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"broken","Wed Jul 19 18:03:35 GMT 2023","Wed Jul 19 18:03:35 GMT 2023","209","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"skipped","Wed Jul 19 18:03:36 GMT 2023","Wed Jul 19 18:03:36 GMT 2023","210","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"skipped","Wed Jul 19 18:03:36 GMT 2023","Wed Jul 19 18:03:36 GMT 2023","211","","login","","login with wrong value scenario","","login with wrong value scenario","  try to login with wrong value"
"broken","Wed Jul 19 18:03:37 GMT 2023","Wed Jul 19 18:03:38 GMT 2023","214","","","","","","Example #1.7",""
"broken","Wed Jul 19 18:03:35 GMT 2023","Wed Jul 19 18:03:35 GMT 2023","209","","tests.TabsTest","","tests.TabsTest","tabs","tabs()",""
"broken","Wed Jul 19 18:03:34 GMT 2023","Wed Jul 19 18:03:34 GMT 2023","184","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"broken","Wed Jul 19 18:03:30 GMT 2023","Wed Jul 19 18:03:30 GMT 2023","212","","tests.LoginTest","","tests.LoginTest","loginWithEmptyPasswordField","loginWithEmptyPasswordField()",""
"broken","Wed Jul 19 18:03:34 GMT 2023","Wed Jul 19 18:03:35 GMT 2023","214","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"broken","Wed Jul 19 18:03:33 GMT 2023","Wed Jul 19 18:03:33 GMT 2023","200","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"skipped","Wed Jul 19 18:03:36 GMT 2023","Wed Jul 19 18:03:36 GMT 2023","215","","login","","login with wrong value scenario","","login with wrong value scenario","  try to login with wrong value"
"skipped","Wed Jul 19 18:03:38 GMT 2023","Wed Jul 19 18:03:38 GMT 2023","210","","logout","","logout scenario","","logout scenario",""
"broken","Wed Jul 19 18:03:35 GMT 2023","Wed Jul 19 18:03:35 GMT 2023","182","","tests.AlertsTest","","tests.AlertsTest","alert","alert()",""
