"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 24 14:18:05 GMT 2023","Mon Jul 24 14:18:08 GMT 2023","3550","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Mon Jul 24 14:18:15 GMT 2023","Mon Jul 24 14:18:17 GMT 2023","1882","","tests.LoginTest","","tests.LoginTest","hintToEmptyUsernameDescriptionField","hintToEmptyUsernameDescriptionField()",""
"passed","Mon Jul 24 14:17:35 GMT 2023","Mon Jul 24 14:17:41 GMT 2023","5898","","","","","","login with valid value scenario",""
"passed","Mon Jul 24 14:18:02 GMT 2023","Mon Jul 24 14:18:05 GMT 2023","2913","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Mon Jul 24 14:17:59 GMT 2023","Mon Jul 24 14:18:03 GMT 2023","3478","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"passed","Mon Jul 24 14:17:05 GMT 2023","Mon Jul 24 14:17:35 GMT 2023","30337","","","","","","logout scenario",""
"passed","Mon Jul 24 14:17:00 GMT 2023","Mon Jul 24 14:17:30 GMT 2023","29824","","tests.BasicAuthTest","","tests.BasicAuthTest","basicAuth","basicAuth()",""
"passed","Mon Jul 24 14:17:33 GMT 2023","Mon Jul 24 14:17:50 GMT 2023","16744","","tests.CookieAuthorizationTest","","tests.CookieAuthorizationTest","cookieAuthorization","cookieAuthorization()",""
"passed","Mon Jul 24 14:18:12 GMT 2023","Mon Jul 24 14:18:15 GMT 2023","3404","","tests.LoginTest","","tests.LoginTest","loginWithInvalidUsername","loginWithInvalidUsername()",""
"passed","Mon Jul 24 14:18:11 GMT 2023","Mon Jul 24 14:18:14 GMT 2023","2482","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"passed","Mon Jul 24 14:17:42 GMT 2023","Mon Jul 24 14:17:47 GMT 2023","5624","","tests.DragDropTest","","tests.DragDropTest","dragnDrop","dragnDrop()",""
"passed","Mon Jul 24 14:17:42 GMT 2023","Mon Jul 24 14:17:49 GMT 2023","6432","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Mon Jul 24 14:17:57 GMT 2023","Mon Jul 24 14:18:00 GMT 2023","2902","","tests.LoginTest","","tests.LoginTest","loginWithEmptyUsernameDescriptionField","loginWithEmptyUsernameDescriptionField()",""
"passed","Mon Jul 24 14:17:52 GMT 2023","Mon Jul 24 14:17:57 GMT 2023","4655","","tests.LoginTest","","tests.LoginTest","loginWithInvalidPassword","loginWithInvalidPassword()",""
"passed","Mon Jul 24 14:17:56 GMT 2023","Mon Jul 24 14:17:59 GMT 2023","3453","","","","","","Example #1.2",""
"passed","Mon Jul 24 14:18:17 GMT 2023","Mon Jul 24 14:18:19 GMT 2023","2064","","tests.LoginTest","","tests.LoginTest","overflowPasswordField","overflowPasswordField()",""
"passed","Mon Jul 24 14:18:05 GMT 2023","Mon Jul 24 14:18:07 GMT 2023","2531","","tests.LoginTest","","tests.LoginTest","usernameDescriptionErrorColorWithInvalidLengthValues","usernameDescriptionErrorColorWithInvalidLengthValues()",""
"passed","Mon Jul 24 14:18:11 GMT 2023","Mon Jul 24 14:18:14 GMT 2023","2486","","","","","","Example #1.7",""
"passed","Mon Jul 24 14:17:00 GMT 2023","Mon Jul 24 14:17:29 GMT 2023","29609","","tests.JSExecutorTest","","tests.JSExecutorTest","isScrollPage","isScrollPage()",""
"passed","Mon Jul 24 14:18:03 GMT 2023","Mon Jul 24 14:18:06 GMT 2023","3194","","","","","","Example #1.4",""
"passed","Mon Jul 24 14:18:00 GMT 2023","Mon Jul 24 14:18:05 GMT 2023","4741","","tests.LoginTest","","tests.LoginTest","loginSuccessfully","loginSuccessfully()",""
"passed","Mon Jul 24 14:17:37 GMT 2023","Mon Jul 24 14:17:42 GMT 2023","5550","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Mon Jul 24 14:17:41 GMT 2023","Mon Jul 24 14:17:47 GMT 2023","5976","","login","","login with wrong value scenario","","login with wrong value scenario","  try to login with wrong value"
"passed","Mon Jul 24 14:17:05 GMT 2023","Mon Jul 24 14:17:35 GMT 2023","29865","","logout","","logout scenario","","logout scenario",""
"passed","Mon Jul 24 14:18:06 GMT 2023","Mon Jul 24 14:18:09 GMT 2023","2928","","","","","","Example #1.5",""
"passed","Mon Jul 24 14:18:09 GMT 2023","Mon Jul 24 14:18:11 GMT 2023","2400","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
