"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 22 10:15:17 GMT 2023","Sat Jul 22 10:15:19 GMT 2023","1998","","tests.LoginTest","","tests.LoginTest","usernameErrorMessageWithInvalidLengthValues","usernameErrorMessageWithInvalidLengthValues()",""
"passed","Sat Jul 22 10:14:48 GMT 2023","Sat Jul 22 10:14:52 GMT 2023","3571","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Sat Jul 22 10:14:27 GMT 2023","Sat Jul 22 10:14:29 GMT 2023","2256","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"passed","Sat Jul 22 10:15:35 GMT 2023","Sat Jul 22 10:15:38 GMT 2023","3613","","logout","","logout scenario","","logout scenario",""
"passed","Sat Jul 22 10:14:45 GMT 2023","Sat Jul 22 10:14:48 GMT 2023","3381","","tests.TabsTest","","tests.TabsTest","tabs","tabs()",""
"passed","Sat Jul 22 10:15:04 GMT 2023","Sat Jul 22 10:15:06 GMT 2023","2066","","tests.LoginTest","","tests.LoginTest","loginWithEmptyUsernameField","loginWithEmptyUsernameField()",""
"passed","Sat Jul 22 10:15:55 GMT 2023","Sat Jul 22 10:15:57 GMT 2023","2228","","","","","","Example #1.4",""
"passed","Sat Jul 22 10:15:24 GMT 2023","Sat Jul 22 10:15:26 GMT 2023","2084","","tests.LoginTest","","tests.LoginTest","overflowPasswordField","overflowPasswordField()",""
"passed","Sat Jul 22 10:14:24 GMT 2023","Sat Jul 22 10:14:27 GMT 2023","3450","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Sat Jul 22 10:14:41 GMT 2023","Sat Jul 22 10:14:43 GMT 2023","1532","","tests.JSExecutorTest","","tests.JSExecutorTest","isScrollPage","isScrollPage()",""
"passed","Sat Jul 22 10:15:38 GMT 2023","Sat Jul 22 10:15:42 GMT 2023","3310","","login","","login with valid value scenario","","login with valid value scenario","  try to login with valid values"
"passed","Sat Jul 22 10:14:29 GMT 2023","Sat Jul 22 10:14:32 GMT 2023","2254","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sat Jul 22 10:14:52 GMT 2023","Sat Jul 22 10:15:00 GMT 2023","7639","","tests.CookieAuthorizationTest","","tests.CookieAuthorizationTest","cookieAuthorization","cookieAuthorization()",""
"passed","Sat Jul 22 10:14:36 GMT 2023","Sat Jul 22 10:14:38 GMT 2023","2248","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Sat Jul 22 10:15:51 GMT 2023","Sat Jul 22 10:15:53 GMT 2023","2168","","","","","","Example #1.2",""
"passed","Sat Jul 22 10:15:06 GMT 2023","Sat Jul 22 10:15:09 GMT 2023","3238","","tests.LoginTest","","tests.LoginTest","loginWithInvalidPassword","loginWithInvalidPassword()",""
"passed","Sat Jul 22 10:15:53 GMT 2023","Sat Jul 22 10:15:55 GMT 2023","2220","","","","","","Example #1.3",""
"passed","Sat Jul 22 10:15:38 GMT 2023","Sat Jul 22 10:15:42 GMT 2023","3317","","","","","","login with valid value scenario",""
"passed","Sat Jul 22 10:14:34 GMT 2023","Sat Jul 22 10:14:36 GMT 2023","2224","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sat Jul 22 10:15:00 GMT 2023","Sat Jul 22 10:15:02 GMT 2023","2072","","tests.LoginTest","","tests.LoginTest","loginWithEmptyPasswordField","loginWithEmptyPasswordField()",""
"passed","Sat Jul 22 10:15:57 GMT 2023","Sat Jul 22 10:15:59 GMT 2023","2179","","","","","","Example #1.5",""
"passed","Sat Jul 22 10:15:48 GMT 2023","Sat Jul 22 10:15:50 GMT 2023","2227","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"passed","Sat Jul 22 10:15:57 GMT 2023","Sat Jul 22 10:15:59 GMT 2023","2175","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"passed","Sat Jul 22 10:16:02 GMT 2023","Sat Jul 22 10:16:04 GMT 2023","2186","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"passed","Sat Jul 22 10:15:26 GMT 2023","Sat Jul 22 10:15:28 GMT 2023","1842","","tests.LoginTest","","tests.LoginTest","hintToEmptyUsernameField","hintToEmptyUsernameField()",""
"passed","Sat Jul 22 10:14:41 GMT 2023","Sat Jul 22 10:14:41 GMT 2023","911","","tests.BasicAuthTest","","tests.BasicAuthTest","basicAuth","basicAuth()",""
"passed","Sat Jul 22 10:14:43 GMT 2023","Sat Jul 22 10:14:45 GMT 2023","2023","","tests.JSExecutorTest","","tests.JSExecutorTest","removeFocus","removeFocus()",""
