"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 22 17:27:45 GMT 2023","Sat Jul 22 17:27:49 GMT 2023","3627","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"passed","Sat Jul 22 17:26:48 GMT 2023","Sat Jul 22 17:27:14 GMT 2023","26198","","","","","","logout scenario",""
"passed","Sat Jul 22 17:27:24 GMT 2023","Sat Jul 22 17:27:29 GMT 2023","4950","","tests.DragDropTest","","tests.DragDropTest","dragnDrop","dragnDrop()",""
"failed","Sat Jul 22 17:28:13 GMT 2023","Sat Jul 22 17:28:15 GMT 2023","2284","","tests.LoginTest","","tests.LoginTest","passwordErrorMessageWithInvalidLengthValues","passwordErrorMessageWithInvalidLengthValues()",""
"passed","Sat Jul 22 17:27:56 GMT 2023","Sat Jul 22 17:27:59 GMT 2023","3680","","tests.LoginTest","","tests.LoginTest","loginWithInvalidUsername","loginWithInvalidUsername()",""
"passed","Sat Jul 22 17:27:45 GMT 2023","Sat Jul 22 17:27:49 GMT 2023","3638","","","","","","Example #1.4",""
"passed","Sat Jul 22 17:27:55 GMT 2023","Sat Jul 22 17:27:58 GMT 2023","2756","","","","","","Example #1.7",""
"passed","Sat Jul 22 17:27:49 GMT 2023","Sat Jul 22 17:27:52 GMT 2023","3140","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"passed","Sat Jul 22 17:27:09 GMT 2023","Sat Jul 22 17:27:19 GMT 2023","10086","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Sat Jul 22 17:27:22 GMT 2023","Sat Jul 22 17:27:30 GMT 2023","7477","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Sat Jul 22 17:27:22 GMT 2023","Sat Jul 22 17:27:30 GMT 2023","7285","","","","","","Example #1.1",""
"passed","Sat Jul 22 17:27:49 GMT 2023","Sat Jul 22 17:27:52 GMT 2023","3155","","","","","","Example #1.5",""
"passed","Sat Jul 22 17:27:55 GMT 2023","Sat Jul 22 17:27:58 GMT 2023","2738","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"passed","Sat Jul 22 17:27:30 GMT 2023","Sat Jul 22 17:27:34 GMT 2023","4579","","login","","login with wrong value scenario","","login with wrong value scenario","  try to login with wrong value"
"passed","Sat Jul 22 17:27:33 GMT 2023","Sat Jul 22 17:27:37 GMT 2023","3236","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sat Jul 22 17:26:42 GMT 2023","Sat Jul 22 17:27:07 GMT 2023","25401","","tests.JSExecutorTest","","tests.JSExecutorTest","isScrollPage","isScrollPage()",""
"passed","Sat Jul 22 17:27:37 GMT 2023","Sat Jul 22 17:27:40 GMT 2023","3476","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"passed","Sat Jul 22 17:27:12 GMT 2023","Sat Jul 22 17:27:26 GMT 2023","14096","","tests.CookieAuthorizationTest","","tests.CookieAuthorizationTest","cookieAuthorization","cookieAuthorization()",""
"passed","Sat Jul 22 17:27:40 GMT 2023","Sat Jul 22 17:27:44 GMT 2023","3362","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sat Jul 22 17:27:44 GMT 2023","Sat Jul 22 17:27:47 GMT 2023","3328","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Sat Jul 22 17:27:52 GMT 2023","Sat Jul 22 17:27:55 GMT 2023","2846","","login","","login with invalid length value scenario","","login with invalid length value scenario","  try to login with invalid length value"
"failed","Sat Jul 22 17:28:10 GMT 2023","Sat Jul 22 17:28:13 GMT 2023","2203","","tests.LoginTest","","tests.LoginTest","hintToEmptyPasswordField","hintToEmptyPasswordField()",""
"passed","Sat Jul 22 17:27:14 GMT 2023","Sat Jul 22 17:27:22 GMT 2023","7925","","login","","login with valid value scenario","","login with valid value scenario","  try to login with valid values"
"passed","Sat Jul 22 17:27:17 GMT 2023","Sat Jul 22 17:27:22 GMT 2023","5116","","tests.LoginTest","","tests.LoginTest","loginWithEmptyPasswordField","loginWithEmptyPasswordField()",""
